utterance_str	utterance_lst	orig_utterance_str	orig_utterance_lst
package lent man tea	['package', 'lent', 'man', 'tea']	woman lent man tea	['woman', 'lent', 'man', 'tea']
gift lent man tea	['gift', 'lent', 'man', 'tea']	woman lent man tea	['woman', 'lent', 'man', 'tea']
eggs lent man sugar	['eggs', 'lent', 'man', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
toast lent man sugar	['toast', 'lent', 'man', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
pizza lent man sugar	['pizza', 'lent', 'man', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
coffee lent man sugar	['coffee', 'lent', 'man', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
tea lent man sugar	['tea', 'lent', 'man', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
soup lent man sugar	['soup', 'lent', 'man', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
sugar lent man sugar	['sugar', 'lent', 'man', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
book lent man sugar	['book', 'lent', 'man', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
letter lent man sugar	['letter', 'lent', 'man', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
package lent man sugar	['package', 'lent', 'man', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
gift lent man sugar	['gift', 'lent', 'man', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
eggs lent man book	['eggs', 'lent', 'man', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
toast lent man book	['toast', 'lent', 'man', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
pizza lent man book	['pizza', 'lent', 'man', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
coffee lent man book	['coffee', 'lent', 'man', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
tea lent man book	['tea', 'lent', 'man', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
soup lent man book	['soup', 'lent', 'man', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
sugar lent man book	['sugar', 'lent', 'man', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
book lent man book	['book', 'lent', 'man', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
letter lent man book	['letter', 'lent', 'man', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
package lent man book	['package', 'lent', 'man', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
gift lent man book	['gift', 'lent', 'man', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
eggs lent woman coffee	['eggs', 'lent', 'woman', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
toast lent woman coffee	['toast', 'lent', 'woman', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
pizza lent woman coffee	['pizza', 'lent', 'woman', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
coffee lent woman coffee	['coffee', 'lent', 'woman', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
tea lent woman coffee	['tea', 'lent', 'woman', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
soup lent woman coffee	['soup', 'lent', 'woman', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
sugar lent woman coffee	['sugar', 'lent', 'woman', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
book lent woman coffee	['book', 'lent', 'woman', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
letter lent woman coffee	['letter', 'lent', 'woman', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
package lent woman coffee	['package', 'lent', 'woman', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
gift lent woman coffee	['gift', 'lent', 'woman', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
eggs lent woman tea	['eggs', 'lent', 'woman', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
toast lent woman tea	['toast', 'lent', 'woman', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
pizza lent woman tea	['pizza', 'lent', 'woman', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
coffee lent woman tea	['coffee', 'lent', 'woman', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
tea lent woman tea	['tea', 'lent', 'woman', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
soup lent woman tea	['soup', 'lent', 'woman', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
sugar lent woman tea	['sugar', 'lent', 'woman', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
book lent woman tea	['book', 'lent', 'woman', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
letter lent woman tea	['letter', 'lent', 'woman', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
package lent woman tea	['package', 'lent', 'woman', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
gift lent woman tea	['gift', 'lent', 'woman', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
eggs lent woman sugar	['eggs', 'lent', 'woman', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
toast lent woman sugar	['toast', 'lent', 'woman', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
pizza lent woman sugar	['pizza', 'lent', 'woman', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
coffee lent woman sugar	['coffee', 'lent', 'woman', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
tea lent woman sugar	['tea', 'lent', 'woman', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
soup lent woman sugar	['soup', 'lent', 'woman', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
sugar lent woman sugar	['sugar', 'lent', 'woman', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
book lent woman sugar	['book', 'lent', 'woman', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
letter lent woman sugar	['letter', 'lent', 'woman', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
package lent woman sugar	['package', 'lent', 'woman', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
gift lent woman sugar	['gift', 'lent', 'woman', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
eggs lent woman book	['eggs', 'lent', 'woman', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
toast lent woman book	['toast', 'lent', 'woman', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
pizza lent woman book	['pizza', 'lent', 'woman', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
coffee lent woman book	['coffee', 'lent', 'woman', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
tea lent woman book	['tea', 'lent', 'woman', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
soup lent woman book	['soup', 'lent', 'woman', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
sugar lent woman book	['sugar', 'lent', 'woman', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
book lent woman book	['book', 'lent', 'woman', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
letter lent woman book	['letter', 'lent', 'woman', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
package lent woman book	['package', 'lent', 'woman', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
gift lent woman book	['gift', 'lent', 'woman', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
eggs gave man eggs	['eggs', 'gave', 'man', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
toast gave man eggs	['toast', 'gave', 'man', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
pizza gave man eggs	['pizza', 'gave', 'man', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
coffee gave man eggs	['coffee', 'gave', 'man', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
tea gave man eggs	['tea', 'gave', 'man', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
soup gave man eggs	['soup', 'gave', 'man', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
sugar gave man eggs	['sugar', 'gave', 'man', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
book gave man eggs	['book', 'gave', 'man', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
letter gave man eggs	['letter', 'gave', 'man', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
package gave man eggs	['package', 'gave', 'man', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
gift gave man eggs	['gift', 'gave', 'man', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
eggs gave man toast	['eggs', 'gave', 'man', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
toast gave man toast	['toast', 'gave', 'man', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
pizza gave man toast	['pizza', 'gave', 'man', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
coffee gave man toast	['coffee', 'gave', 'man', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
tea gave man toast	['tea', 'gave', 'man', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
soup gave man toast	['soup', 'gave', 'man', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
sugar gave man toast	['sugar', 'gave', 'man', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
book gave man toast	['book', 'gave', 'man', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
letter gave man toast	['letter', 'gave', 'man', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
package gave man toast	['package', 'gave', 'man', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
gift gave man toast	['gift', 'gave', 'man', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
eggs gave man pizza	['eggs', 'gave', 'man', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
toast gave man pizza	['toast', 'gave', 'man', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
pizza gave man pizza	['pizza', 'gave', 'man', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
coffee gave man pizza	['coffee', 'gave', 'man', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
tea gave man pizza	['tea', 'gave', 'man', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
soup gave man pizza	['soup', 'gave', 'man', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
sugar gave man pizza	['sugar', 'gave', 'man', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
book gave man pizza	['book', 'gave', 'man', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
letter gave man pizza	['letter', 'gave', 'man', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
package gave man pizza	['package', 'gave', 'man', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
gift gave man pizza	['gift', 'gave', 'man', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
eggs gave man coffee	['eggs', 'gave', 'man', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
toast gave man coffee	['toast', 'gave', 'man', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
pizza gave man coffee	['pizza', 'gave', 'man', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
coffee gave man coffee	['coffee', 'gave', 'man', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
tea gave man coffee	['tea', 'gave', 'man', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
soup gave man coffee	['soup', 'gave', 'man', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
sugar gave man coffee	['sugar', 'gave', 'man', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
book gave man coffee	['book', 'gave', 'man', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
letter gave man coffee	['letter', 'gave', 'man', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
package gave man coffee	['package', 'gave', 'man', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
gift gave man coffee	['gift', 'gave', 'man', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
eggs gave man tea	['eggs', 'gave', 'man', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
toast gave man tea	['toast', 'gave', 'man', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
pizza gave man tea	['pizza', 'gave', 'man', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
coffee gave man tea	['coffee', 'gave', 'man', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
tea gave man tea	['tea', 'gave', 'man', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
soup gave man tea	['soup', 'gave', 'man', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
sugar gave man tea	['sugar', 'gave', 'man', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
book gave man tea	['book', 'gave', 'man', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
letter gave man tea	['letter', 'gave', 'man', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
package gave man tea	['package', 'gave', 'man', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
gift gave man tea	['gift', 'gave', 'man', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
eggs gave man soup	['eggs', 'gave', 'man', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
toast gave man soup	['toast', 'gave', 'man', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
pizza gave man soup	['pizza', 'gave', 'man', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
coffee gave man soup	['coffee', 'gave', 'man', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
tea gave man soup	['tea', 'gave', 'man', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
soup gave man soup	['soup', 'gave', 'man', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
sugar gave man soup	['sugar', 'gave', 'man', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
book gave man soup	['book', 'gave', 'man', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
letter gave man soup	['letter', 'gave', 'man', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
package gave man soup	['package', 'gave', 'man', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
gift gave man soup	['gift', 'gave', 'man', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
eggs gave man sugar	['eggs', 'gave', 'man', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
toast gave man sugar	['toast', 'gave', 'man', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
pizza gave man sugar	['pizza', 'gave', 'man', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
coffee gave man sugar	['coffee', 'gave', 'man', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
tea gave man sugar	['tea', 'gave', 'man', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
soup gave man sugar	['soup', 'gave', 'man', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
sugar gave man sugar	['sugar', 'gave', 'man', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
book gave man sugar	['book', 'gave', 'man', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
letter gave man sugar	['letter', 'gave', 'man', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
package gave man sugar	['package', 'gave', 'man', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
gift gave man sugar	['gift', 'gave', 'man', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
eggs gave man book	['eggs', 'gave', 'man', 'book']	man gave man book	['man', 'gave', 'man', 'book']
toast gave man book	['toast', 'gave', 'man', 'book']	man gave man book	['man', 'gave', 'man', 'book']
pizza gave man book	['pizza', 'gave', 'man', 'book']	man gave man book	['man', 'gave', 'man', 'book']
coffee gave man book	['coffee', 'gave', 'man', 'book']	man gave man book	['man', 'gave', 'man', 'book']
tea gave man book	['tea', 'gave', 'man', 'book']	man gave man book	['man', 'gave', 'man', 'book']
soup gave man book	['soup', 'gave', 'man', 'book']	man gave man book	['man', 'gave', 'man', 'book']
sugar gave man book	['sugar', 'gave', 'man', 'book']	man gave man book	['man', 'gave', 'man', 'book']
book gave man book	['book', 'gave', 'man', 'book']	man gave man book	['man', 'gave', 'man', 'book']
letter gave man book	['letter', 'gave', 'man', 'book']	man gave man book	['man', 'gave', 'man', 'book']
package gave man book	['package', 'gave', 'man', 'book']	man gave man book	['man', 'gave', 'man', 'book']
gift gave man book	['gift', 'gave', 'man', 'book']	man gave man book	['man', 'gave', 'man', 'book']
eggs gave man letter	['eggs', 'gave', 'man', 'letter']	man gave man letter	['man', 'gave', 'man', 'letter']
toast gave man letter	['toast', 'gave', 'man', 'letter']	man gave man letter	['man', 'gave', 'man', 'letter']
pizza gave man letter	['pizza', 'gave', 'man', 'letter']	man gave man letter	['man', 'gave', 'man', 'letter']
coffee gave man letter	['coffee', 'gave', 'man', 'letter']	man gave man letter	['man', 'gave', 'man', 'letter']
tea gave man letter	['tea', 'gave', 'man', 'letter']	man gave man letter	['man', 'gave', 'man', 'letter']
soup gave man letter	['soup', 'gave', 'man', 'letter']	man gave man letter	['man', 'gave', 'man', 'letter']
