utterance_str	utterance_lst	orig_utterance_str	orig_utterance_lst
woman lent toast sugar	['woman', 'lent', 'toast', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
woman lent pizza sugar	['woman', 'lent', 'pizza', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
woman lent coffee sugar	['woman', 'lent', 'coffee', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
woman lent tea sugar	['woman', 'lent', 'tea', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
woman lent soup sugar	['woman', 'lent', 'soup', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
woman lent sugar sugar	['woman', 'lent', 'sugar', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
woman lent book sugar	['woman', 'lent', 'book', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
woman lent letter sugar	['woman', 'lent', 'letter', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
woman lent package sugar	['woman', 'lent', 'package', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
woman lent gift sugar	['woman', 'lent', 'gift', 'sugar']	woman lent man sugar	['woman', 'lent', 'man', 'sugar']
woman lent eggs book	['woman', 'lent', 'eggs', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
woman lent toast book	['woman', 'lent', 'toast', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
woman lent pizza book	['woman', 'lent', 'pizza', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
woman lent coffee book	['woman', 'lent', 'coffee', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
woman lent tea book	['woman', 'lent', 'tea', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
woman lent soup book	['woman', 'lent', 'soup', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
woman lent sugar book	['woman', 'lent', 'sugar', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
woman lent book book	['woman', 'lent', 'book', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
woman lent letter book	['woman', 'lent', 'letter', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
woman lent package book	['woman', 'lent', 'package', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
woman lent gift book	['woman', 'lent', 'gift', 'book']	woman lent man book	['woman', 'lent', 'man', 'book']
woman lent eggs coffee	['woman', 'lent', 'eggs', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
woman lent toast coffee	['woman', 'lent', 'toast', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
woman lent pizza coffee	['woman', 'lent', 'pizza', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
woman lent coffee coffee	['woman', 'lent', 'coffee', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
woman lent tea coffee	['woman', 'lent', 'tea', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
woman lent soup coffee	['woman', 'lent', 'soup', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
woman lent sugar coffee	['woman', 'lent', 'sugar', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
woman lent book coffee	['woman', 'lent', 'book', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
woman lent letter coffee	['woman', 'lent', 'letter', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
woman lent package coffee	['woman', 'lent', 'package', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
woman lent gift coffee	['woman', 'lent', 'gift', 'coffee']	woman lent woman coffee	['woman', 'lent', 'woman', 'coffee']
woman lent eggs tea	['woman', 'lent', 'eggs', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
woman lent toast tea	['woman', 'lent', 'toast', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
woman lent pizza tea	['woman', 'lent', 'pizza', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
woman lent coffee tea	['woman', 'lent', 'coffee', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
woman lent tea tea	['woman', 'lent', 'tea', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
woman lent soup tea	['woman', 'lent', 'soup', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
woman lent sugar tea	['woman', 'lent', 'sugar', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
woman lent book tea	['woman', 'lent', 'book', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
woman lent letter tea	['woman', 'lent', 'letter', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
woman lent package tea	['woman', 'lent', 'package', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
woman lent gift tea	['woman', 'lent', 'gift', 'tea']	woman lent woman tea	['woman', 'lent', 'woman', 'tea']
woman lent eggs sugar	['woman', 'lent', 'eggs', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
woman lent toast sugar	['woman', 'lent', 'toast', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
woman lent pizza sugar	['woman', 'lent', 'pizza', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
woman lent coffee sugar	['woman', 'lent', 'coffee', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
woman lent tea sugar	['woman', 'lent', 'tea', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
woman lent soup sugar	['woman', 'lent', 'soup', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
woman lent sugar sugar	['woman', 'lent', 'sugar', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
woman lent book sugar	['woman', 'lent', 'book', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
woman lent letter sugar	['woman', 'lent', 'letter', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
woman lent package sugar	['woman', 'lent', 'package', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
woman lent gift sugar	['woman', 'lent', 'gift', 'sugar']	woman lent woman sugar	['woman', 'lent', 'woman', 'sugar']
woman lent eggs book	['woman', 'lent', 'eggs', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
woman lent toast book	['woman', 'lent', 'toast', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
woman lent pizza book	['woman', 'lent', 'pizza', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
woman lent coffee book	['woman', 'lent', 'coffee', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
woman lent tea book	['woman', 'lent', 'tea', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
woman lent soup book	['woman', 'lent', 'soup', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
woman lent sugar book	['woman', 'lent', 'sugar', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
woman lent book book	['woman', 'lent', 'book', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
woman lent letter book	['woman', 'lent', 'letter', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
woman lent package book	['woman', 'lent', 'package', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
woman lent gift book	['woman', 'lent', 'gift', 'book']	woman lent woman book	['woman', 'lent', 'woman', 'book']
man gave eggs eggs	['man', 'gave', 'eggs', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
man gave toast eggs	['man', 'gave', 'toast', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
man gave pizza eggs	['man', 'gave', 'pizza', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
man gave coffee eggs	['man', 'gave', 'coffee', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
man gave tea eggs	['man', 'gave', 'tea', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
man gave soup eggs	['man', 'gave', 'soup', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
man gave sugar eggs	['man', 'gave', 'sugar', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
man gave book eggs	['man', 'gave', 'book', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
man gave letter eggs	['man', 'gave', 'letter', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
man gave package eggs	['man', 'gave', 'package', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
man gave gift eggs	['man', 'gave', 'gift', 'eggs']	man gave man eggs	['man', 'gave', 'man', 'eggs']
man gave eggs toast	['man', 'gave', 'eggs', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
man gave toast toast	['man', 'gave', 'toast', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
man gave pizza toast	['man', 'gave', 'pizza', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
man gave coffee toast	['man', 'gave', 'coffee', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
man gave tea toast	['man', 'gave', 'tea', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
man gave soup toast	['man', 'gave', 'soup', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
man gave sugar toast	['man', 'gave', 'sugar', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
man gave book toast	['man', 'gave', 'book', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
man gave letter toast	['man', 'gave', 'letter', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
man gave package toast	['man', 'gave', 'package', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
man gave gift toast	['man', 'gave', 'gift', 'toast']	man gave man toast	['man', 'gave', 'man', 'toast']
man gave eggs pizza	['man', 'gave', 'eggs', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
man gave toast pizza	['man', 'gave', 'toast', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
man gave pizza pizza	['man', 'gave', 'pizza', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
man gave coffee pizza	['man', 'gave', 'coffee', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
man gave tea pizza	['man', 'gave', 'tea', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
man gave soup pizza	['man', 'gave', 'soup', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
man gave sugar pizza	['man', 'gave', 'sugar', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
man gave book pizza	['man', 'gave', 'book', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
man gave letter pizza	['man', 'gave', 'letter', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
man gave package pizza	['man', 'gave', 'package', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
man gave gift pizza	['man', 'gave', 'gift', 'pizza']	man gave man pizza	['man', 'gave', 'man', 'pizza']
man gave eggs coffee	['man', 'gave', 'eggs', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
man gave toast coffee	['man', 'gave', 'toast', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
man gave pizza coffee	['man', 'gave', 'pizza', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
man gave coffee coffee	['man', 'gave', 'coffee', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
man gave tea coffee	['man', 'gave', 'tea', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
man gave soup coffee	['man', 'gave', 'soup', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
man gave sugar coffee	['man', 'gave', 'sugar', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
man gave book coffee	['man', 'gave', 'book', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
man gave letter coffee	['man', 'gave', 'letter', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
man gave package coffee	['man', 'gave', 'package', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
man gave gift coffee	['man', 'gave', 'gift', 'coffee']	man gave man coffee	['man', 'gave', 'man', 'coffee']
man gave eggs tea	['man', 'gave', 'eggs', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
man gave toast tea	['man', 'gave', 'toast', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
man gave pizza tea	['man', 'gave', 'pizza', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
man gave coffee tea	['man', 'gave', 'coffee', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
man gave tea tea	['man', 'gave', 'tea', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
man gave soup tea	['man', 'gave', 'soup', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
man gave sugar tea	['man', 'gave', 'sugar', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
man gave book tea	['man', 'gave', 'book', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
man gave letter tea	['man', 'gave', 'letter', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
man gave package tea	['man', 'gave', 'package', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
man gave gift tea	['man', 'gave', 'gift', 'tea']	man gave man tea	['man', 'gave', 'man', 'tea']
man gave eggs soup	['man', 'gave', 'eggs', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
man gave toast soup	['man', 'gave', 'toast', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
man gave pizza soup	['man', 'gave', 'pizza', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
man gave coffee soup	['man', 'gave', 'coffee', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
man gave tea soup	['man', 'gave', 'tea', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
man gave soup soup	['man', 'gave', 'soup', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
man gave sugar soup	['man', 'gave', 'sugar', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
man gave book soup	['man', 'gave', 'book', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
man gave letter soup	['man', 'gave', 'letter', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
man gave package soup	['man', 'gave', 'package', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
man gave gift soup	['man', 'gave', 'gift', 'soup']	man gave man soup	['man', 'gave', 'man', 'soup']
man gave eggs sugar	['man', 'gave', 'eggs', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
man gave toast sugar	['man', 'gave', 'toast', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
man gave pizza sugar	['man', 'gave', 'pizza', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
man gave coffee sugar	['man', 'gave', 'coffee', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
man gave tea sugar	['man', 'gave', 'tea', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
man gave soup sugar	['man', 'gave', 'soup', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
man gave sugar sugar	['man', 'gave', 'sugar', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
man gave book sugar	['man', 'gave', 'book', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
man gave letter sugar	['man', 'gave', 'letter', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
man gave package sugar	['man', 'gave', 'package', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
man gave gift sugar	['man', 'gave', 'gift', 'sugar']	man gave man sugar	['man', 'gave', 'man', 'sugar']
man gave eggs book	['man', 'gave', 'eggs', 'book']	man gave man book	['man', 'gave', 'man', 'book']
man gave toast book	['man', 'gave', 'toast', 'book']	man gave man book	['man', 'gave', 'man', 'book']
man gave pizza book	['man', 'gave', 'pizza', 'book']	man gave man book	['man', 'gave', 'man', 'book']
man gave coffee book	['man', 'gave', 'coffee', 'book']	man gave man book	['man', 'gave', 'man', 'book']
man gave tea book	['man', 'gave', 'tea', 'book']	man gave man book	['man', 'gave', 'man', 'book']
man gave soup book	['man', 'gave', 'soup', 'book']	man gave man book	['man', 'gave', 'man', 'book']
man gave sugar book	['man', 'gave', 'sugar', 'book']	man gave man book	['man', 'gave', 'man', 'book']
man gave book book	['man', 'gave', 'book', 'book']	man gave man book	['man', 'gave', 'man', 'book']
man gave letter book	['man', 'gave', 'letter', 'book']	man gave man book	['man', 'gave', 'man', 'book']
man gave package book	['man', 'gave', 'package', 'book']	man gave man book	['man', 'gave', 'man', 'book']
man gave gift book	['man', 'gave', 'gift', 'book']	man gave man book	['man', 'gave', 'man', 'book']
man gave eggs letter	['man', 'gave', 'eggs', 'letter']	man gave man letter	['man', 'gave', 'man', 'letter']
man gave toast letter	['man', 'gave', 'toast', 'letter']	man gave man letter	['man', 'gave', 'man', 'letter']
man gave pizza letter	['man', 'gave', 'pizza', 'letter']	man gave man letter	['man', 'gave', 'man', 'letter']
man gave coffee letter	['man', 'gave', 'coffee', 'letter']	man gave man letter	['man', 'gave', 'man', 'letter']
man gave tea letter	['man', 'gave', 'tea', 'letter']	man gave man letter	['man', 'gave', 'man', 'letter']
